num,Title,Theaters,Country,Genre,Rated,Runtime,Open,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,Average Gross for each movie,if_average_gross,googletrends,Total Gross
3714,Ashby,15,1,2,1,100,25/09/2015,1,6.4,25450,1,0,0,487,4631
3715,The Assassin,53,6,4,0,105,16/10/2015,5,6.4,0,0,0,0,1219,632542
3716,Assassin's Creed,2996,1,4,1,115,21/12/2016,1,5.9,51500,1,0,0,1500,54647948
3717,The Assassination of Jesse James by the Coward Robert Ford,301,1,6,1,160,21/09/2007,1,7.5,64800,1,6400,1,1314,3909149
3718,Assaulted: Civil Rights Under Fire,17,1,3,1,79,20/06/2013,1,7.7,0,0,0,0,619.8376349,6905
3719,Astro Boy,3020,6,7,1,94,23/10/2009,1,6.3,45450,1,41300,1,899,19551067
3720,Asura: The City of Madness,28,6,4,1,136,07/10/2016,7,6.6,0,0,0,0,619.8376349,175702
3721,At Any Price,81,1,1,1,105,24/04/2013,1,5.7,31300,1,0,0,1282,380594
3722,At Berkeley,6,1,3,1,244,08/11/2013,1,7.2,0,0,0,0,411,31736
3723,At Middleton,20,1,2,1,99,31/01/2014,1,6.5,32400,1,0,0,541,53837
3724,Atlas Shrugged: Part I,465,1,1,1,97,15/04/2011,1,5.7,22100,1,0,0,179,4627375
3725,ATM,2,1,8,1,90,06/04/2012,1,4.7,37800,1,0,0,1373,3010
3726,Atomic Blonde,3326,6,4,1,115,28/07/2017,1,6.9,48650,1,47300,1,529,51573925
3727,Atonement,1400,2,1,1,123,07/12/2007,1,7.8,20800,1,33900,1,1016,50927067
3728,The Attack,55,6,1,1,102,21/06/2013,11,7.1,0,0,0,0,1437,1720325
3729,Attack on Titan: Part 1,290,6,4,0,98,30/09/2015,6,5.1,0,0,0,0,1016,449523
3730,Attack on Titan: Part 2,230,6,4,1,87,20/10/2015,6,4.8,0,0,0,0,626,305934
3731,Attack the Block,66,2,4,1,88,29/07/2011,1,6.6,243700,1,1000,1,590,1024175
3732,The Attacks of 26/11,51,4,5,0,116,01/03/2013,3,6.8,0,0,0,0,595,248346
3733,Attenberg,2,6,1,0,95,09/03/2012,22,6.2,0,0,0,0,372,24036
3734,The Attorney,27,6,1,1,127,07/02/2014,7,7.8,0,0,0,0,887,557236
3735,By the Sea,142,3,1,1,122,13/11/2015,1,5.2,66450,1,38800,1,741,538460
3736,The Bye Bye Man,2220,1,8,1,97,13/01/2017,1,4.3,0,0,0,0,392,22395806
3737,Byzantium,13,2,1,1,118,28/06/2013,1,6.5,30300,1,17200,1,1035,89237
3738,Moana,3875,1,7,1,107,23/11/2016,1,7.6,108000,1,0,0,779,248757044
3740,Moebius,1,6,1,0,89,01/08/2014,30,6.5,0,0,0,0,868,2340
3741,Mohenjo Daro,246,4,4,1,155,12/08/2016,3,5.9,0,0,0,0,833,1264339
3742,Mojave,26,1,10,1,93,22/01/2016,1,5.2,46000,1,12.2,1,1228,8253
3743,Mojin - The Lost Legend,27,6,4,0,127,18/12/2015,19,6,0,0,0,0,619.8376349,1243810
3744,Moka,18,6,1,1,89,14/06/2017,2,6.3,0,0,0,0,671,129547
3748,Momma's Man,9,1,2,1,94,22/08/2008,1,6.1,0,0,378,1,619.8376349,100435
3749,Mommy,83,5,1,1,139,19/09/2014,2,8.1,0,0,1800,1,1616,3494070
3750,Moms' Night Out,1046,1,2,1,98,09/05/2014,1,5.4,0,0,10100,1,518,10429707
3751,Money for Nothing: Inside the Federal Reserve,5,1,3,0,104,06/09/2013,1,7.5,35000,1,0,0,619.8376349,88045
3752,Money Monster,3104,1,5,1,98,13/05/2016,1,6.5,62900,1,21100,1,363,41012075
3753,Moneyball,3018,1,6,1,133,23/09/2011,1,7.6,72233.33333,1,38800,1,709,75605492
3754,Mongol: The Rise of Genghis Khan,253,6,9,1,126,06/06/2008,57,7.3,0,0,0,0,619.8376349,5705761
3755,The Monk,11,6,1,1,101,08/03/2013,2,5.8,0,0,0,0,1058,13472
3756,Monk with a Camera,4,1,3,0,90,21/11/2014,1,6.8,0,0,0,0,257,45938
3757,Monkey Kingdom,2012,1,3,1,81,17/04/2015,1,7.3,58300,1,0,0,365,16432322
3759,Monogamy,5,1,1,0,96,11/03/2011,1,5.1,22400,1,0,0,1026,21527
3760,Monster Beach Party,8,1,2,1,79,10/04/2009,1,7.1,0,0,0,0,619.8376349,112791
3761,A Monster Calls,1523,2,1,1,108,23/12/2016,1,7.5,46500,1,10000,1,1100,3740823
3762,Monster Hunt,45,6,7,1,117,22/01/2016,5,6.2,0,0,0,0,928,32766
3763,Monster Trucks,3119,1,4,1,104,13/01/2017,1,5.7,0,0,111400,1,638,33370166
3764,A Monster with a Thousand Heads,5,6,1,0,74,11/05/2016,4,6.5,0,0,0,0,187,24852
3765,Monsters,25,2,1,1,94,29/10/2010,1,6.4,0,0,244400,1,1634,237301
3766,Monsters University,4004,1,7,1,104,21/06/2013,1,7.3,63650,1,268500,1,717,268492764
3768,Monte Carlo,2473,6,9,1,109,01/07/2011,1,5.8,40000,1,27900,1,765,23186769
3769,Monumental: In Search of America's National Treasure,27,1,3,1,90,30/03/2012,1,5,0,0,0,0,619.8376349,177729
3770,The Monuments Men,3083,1,1,1,118,07/02/2014,1,6.1,62000,1,34000,1,974,78031620
3771,Mood Indigo,37,3,2,0,94,18/07/2014,2,6.5,0,0,13500,1,919,303187
3772,Moon,252,2,1,1,97,12/06/2009,1,7.9,35100,1,35700,1,403,5010163
3773,Moondance Alexander,14,1,1,1,94,19/10/2007,1,6.3,0,0,0,0,213,37895
3774,Moonrise Kingdom,924,1,9,1,94,25/05/2012,1,7.8,47966.66667,1,29000,1,935,45512466
3776,Mooz-Lum,21,1,1,1,99,11/02/2011,1,6.7,36200,1,0,0,592,369129
3777,More Than a Game,111,1,3,1,105,02/10/2009,1,7.7,0,0,0,0,975,950675
3778,More Than Honey,7,6,3,0,95,12/06/2013,8,7.6,0,0,0,0,850,79772
3779,More Than the Rainbow,1,1,3,0,82,02/05/2014,1,7.9,0,0,0,0,619.8376349,1677
3780,Morgan,2020,1,4,1,92,02/09/2016,1,5.8,32200,1,0,0,515,3915251
3781,Morning Glory,2544,1,2,1,107,10/11/2010,1,6.5,67700,1,0,0,1121,31011732
3782,Morning Light,55,1,3,1,97,17/10/2008,1,6,0,0,0,0,849,275497
3783,Morris from America,20,6,2,1,91,19/08/2016,8,6.2,0,0,0,0,417,91151
3784,The Mortal Instruments: City of Bones,3118,1,4,1,130,21/08/2013,1,5.9,45900,1,59600,1,1406,31165421
3785,Mortdecai,2648,2,4,1,107,23/01/2015,1,5.5,70166.66667,1,19000,1,560,7696134
3786,Moscow Never Sleeps,6,6,1,1,100,19/06/2017,13,5.7,0,0,0,0,100,25306
3788,Mosquita y Mari,1,1,1,0,85,03/08/2012,4,6.2,0,0,0,0,390,8614
3789,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,12,1,3,1,92,29/01/2010,1,7.8,0,0,0,0,619.8376349,453650
3790,A Most Violent Year,818,1,5,1,125,31/12/2014,1,7,70150,1,5800,1,763,5749134
3791,A Most Wanted Man,801,2,5,1,122,25/07/2014,1,6.8,61600,1,17900,1,388,17237855
3792,The Moth Diaries,2,5,1,1,82,20/04/2012,1,4.9,0,0,0,0,1082,3838
3793,Mother and Child,119,1,1,1,125,07/05/2010,1,7.2,22500,1,0,0,672,1110509
3794,Mother of George,8,1,1,1,107,13/09/2013,1,6.4,0,0,0,0,395,157937
3795,Mother of Tears,7,6,8,1,102,06/06/2008,1,5.1,0,0,0,0,779,58669
3796,Mother!,2368,1,1,1,121,15/09/2017,1,7.1,69533.33333,1,38500,1,619.8376349,17800004
3797,A Mother's Courage: Talking Back to Autism,2,6,3,1,103,24/09/2010,1,7.5,0,0,0,0,619.8376349,1916
3798,Mother's Day,3291,1,2,1,118,29/04/2016,1,5.6,41200,1,56900,1,722,32492859
3799,Motherhood,48,1,2,1,90,23/10/2009,1,4.7,25000,1,0,0,1062,93388
3800,The Mountain Between Us,3259,1,4,1,112,06/10/2017,1,6.3,68850,1,0,0,356,29270921
3801,Mountains May Depart,12,6,1,0,131,12/02/2016,19,6.8,0,0,0,0,928,82913
3802,Movie 43,2023,1,2,1,94,25/01/2013,1,4.3,43766.66667,1,184300,1,860,8840453
3803,Moving McAllister,86,1,9,1,89,14/09/2007,1,5.3,48200,1,0,0,166,42538
3804,Moving Midway,4,1,3,1,95,12/09/2008,1,7.2,0,0,0,0,619.8376349,40864
3805,Mozart's Sister,36,3,6,0,120,19/08/2011,2,6.4,0,0,0,0,332,707885
3806,Anamorph,1,1,5,1,107,18/04/2008,1,5.5,29900,1,0,0,697,6950
3807,Anchor Baby,2,5,1,1,95,08/07/2011,1,6.6,0,0,15.8,1,619.8376349,15790
3808,Anchorman 2: The Legend Continues,3507,1,2,1,119,18/12/2013,1,6.3,72833.33333,1,108500,1,477,1251683680
3809,And Everything Is Going Fine,2,1,3,0,89,10/12/2010,1,7.2,0,0,39500,1,268,22080
3810,And So It Goes,1816,1,2,1,94,25/07/2014,1,5.8,41450,1,35800,1,418,15160801
3811,And Then Came Love,1,1,2,1,90,01/06/2007,1,4.8,0,0,0,0,619.8376349,13944
3812,And They're Off,10,1,2,1,90,28/10/2011,1,3.9,0,0,0,0,619.8376349,5154
3813,And While We Were Here,19,1,1,1,83,13/09/2013,1,5.8,27900,1,0,0,1277,7750
3814,Andre Gregory: Before and After Dinner,3,1,3,1,108,03/04/2013,1,6,35800,1,0,0,619.8376349,42892
3815,Anesthesia,7,1,5,1,90,08/01/2016,1,6.1,0,0,0,0,1168,26799
3816,Angels & Demons,3527,1,12,1,138,15/05/2009,1,6.7,75100,1,79000,1,1224,133375846
3817,Angels in the Dust,4,6,3,0,95,14/09/2007,1,7.7,0,0,0,0,619.8376349,11606
3818,The Angels' Share,38,2,2,1,101,12/04/2013,1,7,0,0,0,0,828,346669
3819,The Angry Birds Movie,3932,6,7,1,97,20/05/2016,1,6.3,64500,1,0,0,1173,107509366
3820,Animal Kingdom,61,6,5,1,113,13/08/2010,1,7.3,0,0,0,0,1429,1044039
3821,Anita,12,6,1,0,104,21/03/2014,4,7.3,0,0,0,0,1298,176979
3822,Anita Ho,1,1,2,0,84,27/02/2015,1,6.2,0,0,0,0,359,2250
3823,Anjaana Anjaani,91,4,2,1,151,01/10/2010,3,5.8,0,0,0,0,844,854757
3824,Anna,15,6,1,1,99,06/06/2014,1,6.5,34200,1,0,0,1153,4288
3825,Anna Karenina,422,2,1,1,129,16/11/2012,1,6.6,0,0,33900,1,864,12816367
3826,Annabelle,3215,1,8,1,99,03/10/2014,1,5.4,0,0,44800,1,563,84273813
3827,Annabelle: Creation,3565,1,8,1,109,11/08/2017,1,6.7,0,0,84700,1,651,102092201
3828,Anomalisa,573,1,7,1,90,30/12/2015,1,7.2,0,0,0,0,593,3759286
3829,Anonymous,513,2,1,1,130,28/10/2011,1,6.9,25000,1,107700,1,1219,4463292
3830,The Anonymous People,13,1,3,1,88,16/08/2013,1,7.3,0,0,0,0,388,284147
3831,Another Earth,94,1,1,1,92,22/07/2011,1,7,2500,1,1300,1,928,1321194
3832,Another Gay Sequel: Gays Gone Wild!,7,1,2,0,99,29/08/2008,1,4,0,0,0,0,619.8376349,104828
3833,Another Happy Day,2,1,2,1,119,18/11/2011,1,6.1,37100,1,0,0,1187,8464
3835,Another Year,236,2,2,1,129,29/12/2010,1,7.3,25900,1,3700,1,1067,3205706
3836,The Answer Man,6,1,2,1,95,24/07/2009,1,6.4,0,0,0,0,685,26676
3837,Answers to Nothing,21,1,1,1,124,02/12/2011,1,5.1,0,0,0,0,548,22029
3838,Ant-Man,3868,1,4,1,117,17/07/2015,1,7.3,99866.66667,1,97100,1,539,180202163
3839,Antarctic Edge: 70° South,1,1,3,1,72,17/04/2015,1,6.9,0,0,0,0,619.8376349,7193
3840,Antarctica: A Year on Ice,30,6,3,1,91,28/11/2014,1,7.6,0,0,0,0,196,288757
3841,Antarctica: Ice & Sky,5,3,3,1,89,20/01/2017,2,6.9,0,0,0,0,619.8376349,14475
3843,Anthropoid,452,6,6,1,120,12/08/2016,1,7.2,50000,1,0,0,451,2964845
3845,Antichrist,19,6,1,0,108,23/10/2009,1,6.6,29900,1,0,0,1197,404122
3846,Any Day Now,19,1,1,1,98,14/12/2012,1,7.5,0,0,0,0,1220,201395
3847,Anything for Alice,1,3,2,1,99,17/12/2014,2,5.4,0,0,0,0,619.8376349,1092
3848,Nuclear Nation 2,1,6,3,1,95,11/12/2013,6,6.350375411,0,0,0,0,619.8376349,4960
3849,The Number 23,2759,1,12,1,98,23/02/2007,1,6.4,47466.66667,1,43800,1,1581,35193167
3850,Number One Fan,1,3,2,1,104,04/09/2015,2,6.4,0,0,0,0,619.8376349,15549
3851,Nursery University,4,1,3,1,90,24/04/2009,1,6.7,0,0,0,0,255,26042
3852,The Nut Job,3472,5,7,1,85,17/01/2014,1,5.8,41450,1,64300,1,573,64251541
3853,The Nut Job 2: Nutty by Nature,4003,1,7,1,91,11/08/2017,1,4.6,43600,1,42700,1,322,28370522
3854,The Nutcracker in 3D,115,2,4,1,110,24/11/2010,1,4.4,0,0,0,0,810,195459
3855,Nuts!,7,1,3,0,79,22/06/2016,1,7.2,0,0,0,0,619.8376349,44230
3856,A Small Good Thing,2,1,3,0,71,19/08/2016,1,6.6,0,0,0,0,619.8376349,1196
3857,Small Town Murder Songs,7,5,5,1,75,03/06/2011,1,5.9,0,0,7600,1,195,31133
3858,Smart People,1119,1,2,1,95,11/04/2008,1,6.2,43600,1,58000,1,923,9511289
3859,Smash & Grab: The Story of the Pink Panthers,3,2,3,0,89,31/07/2013,1,6.1,0,0,0,0,619.8376349,18938
3860,Smash His Camera,1,1,3,1,87,30/07/2010,1,7,0,0,0,0,454,3644
3861,Smashed,50,1,1,1,81,12/10/2012,1,6.8,28200,1,6200,1,923,376597
3862,Smiley Face,1,1,2,1,85,16/11/2007,1,5.8,68900,1,292,1,744,9397
3863,Smiling Through the Apocalypse,1,1,3,1,99,12/09/2014,1,5.9,0,0,0,0,619.8376349,4560
3866,The Smurfs,3427,1,7,1,103,29/07/2011,1,5.5,58000,1,89200,1,1073,142614158
3867,The Smurfs 2,3867,1,7,1,105,31/07/2013,1,5.4,49450,1,89200,1,1236,71017784
3868,Smurfs: The Lost Village,3610,1,7,1,90,07/04/2017,1,5.9,0,0,164900,1,951,45020282
3869,The Snake and Mongoose Chronicles: Episode 1,14,1,11,1,4,09/08/2013,1,7.2,0,0,0,0,619.8376349,152200
3870,Snatched,3511,1,4,1,90,12/05/2017,1,4.3,0,0,38500,1,614,45852178
3871,Sneakerheadz,3,1,3,0,73,07/08/2015,1,6.4,0,0,0,0,369,1903
3872,Snitch,2511,1,4,1,112,22/02/2013,1,6.5,108000,1,42900,1,496,42930462
3874,Snow Angels,47,1,1,1,107,07/03/2008,1,6.9,36400,1,12700,1,554,402858
3875,Snow Flower and the Secret Fan,116,6,1,1,120,15/07/2011,1,6.1,0,0,0,0,929,1348205
3876,Zhongkui: Snow Girl and the Dark Crystal,24,6,4,0,118,27/02/2015,5,5.4,0,0,0,0,619.8376349,165428
3877,Snow White and the Huntsman,3777,1,4,1,127,01/06/2012,1,6.1,78666.66667,1,97900,1,663,155332381
3878,Snowden,2443,3,6,1,134,16/09/2016,1,7.3,36150,1,40300,1,467,21587519
3879,Snowman's Land,1,6,2,0,95,14/09/2012,8,6.1,0,0,0,0,172,1190
3880,Snowmen,16,1,2,1,86,21/10/2011,1,6.1,0,0,0,0,464,54805
3881,Snowpiercer,356,6,4,1,126,27/06/2014,1,7,46800,1,0,0,580,4563650
3882,The Snowtown Murders,3,6,6,0,119,02/03/2012,1,6.6,0,0,0,0,527,8452
3883,Buck,152,1,3,1,88,17/06/2011,1,7.6,0,0,0,0,853,4038912
3884,The Bucket List,2915,1,9,1,97,25/12/2007,1,7.4,62800,1,35800,1,427,93466502
3885,Bucky Larson: Born to Be a Star,1500,1,2,1,97,09/09/2011,1,3.3,41100,1,17000,1,809,2529395
3886,Buddha Mar Gaya,5,4,2,1,93,17/08/2007,3,2.5,0,0,0,0,619.8376349,18528
3887,Buddies in India,55,6,4,0,99,27/01/2017,5,3.8,0,0,0,0,164,293194
3888,Budrus,4,6,3,0,70,08/10/2010,11,7.8,0,0,0,0,390,68353
3889,"Buen Día, Ramón",29,6,1,1,120,30/01/2015,8,7.6,0,0,0,0,619.8376349,154356
3890,Buena Vista Social Club: Adios,80,6,3,1,110,26/05/2017,1,6.9,0,0,0,0,317,123445
3891,Building Hope,1,1,3,1,70,03/06/2011,1,6.350375411,0,0,0,0,619.8376349,3500
3892,Bullet to the Head,2404,1,4,1,92,01/02/2013,1,5.7,58100,1,23200,1,1023,9489829
3893,The Bullet Vanishes,14,6,4,0,108,31/08/2012,5,6.6,0,0,0,0,326,117629
3895,Bullhead,34,6,5,1,129,17/02/2012,27,7.4,4500,1,0,0,1170,151840
3896,Burden,13,2,3,0,88,05/05/2017,1,6.4,0,0,0,0,891,18440
3897,Buried,107,6,1,1,95,24/09/2010,1,7,53100,1,0,0,1353,1044143
3898,Burke and Hare,1,2,2,1,91,09/09/2011,1,6.2,27400,1,44800,1,855,4833
3899,Burlesque,3037,1,1,1,119,24/11/2010,1,6.4,33900,1,0,0,1098,39440655
3900,Burma VJ: Reporting from a Closed Country,3,6,3,0,84,20/05/2009,39,8,0,0,0,0,619.8376349,51672
3901,Burn,14,1,3,0,86,24/07/2012,1,7.5,0,0,0,0,1736,9961030
3902,Burn After Reading,2657,1,2,1,96,12/09/2008,1,7,55000,1,50300,1,845,60355347
3903,Burning Bodhi,10,1,1,1,93,18/03/2016,1,4.8,40000,1,0,0,277,3289
3904,The Burning Plain,26,1,5,1,107,18/09/2009,1,6.8,45700,1,116,1,619.8376349,200730
3905,Burnt,3003,1,2,1,101,30/10/2015,1,6.6,113400,1,18600,1,644,13651946
3906,Busco novio para mi mujer,357,6,2,1,92,19/02/2016,4,5.6,0,0,0,0,1239,1741889
3907,The Business of Being Born,3,1,3,1,87,09/01/2008,1,7.4,0,0,0,0,391,69991
3908,Buster's Mal Heart,18,1,1,0,96,28/04/2017,1,5.9,0,0,0,0,144,73121
3909,Bustin' Down the Door,17,1,3,0,95,25/07/2008,1,6.9,0,0,0,0,619.8376349,109427
3910,"The Butcher, the Chef, and the Swordsman",37,6,4,1,92,18/03/2011,5,5.7,0,0,0,0,100,47896
3911,Butter,90,1,2,1,90,05/10/2012,1,6.2,45000,1,32000,1,1144,105018
3912,Butterfly Girl,3,1,3,1,78,03/04/2015,1,8.7,0,0,0,0,619.8376349,17503
3913,The Butterfly Room,1,6,8,0,87,11/04/2014,1,5.6,0,0,0,0,365,1081
3914,Buzzard,11,1,2,0,97,06/03/2015,1,6.4,0,0,0,0,625,14591
3915,BuzzKill,1,1,2,0,94,20/01/2012,1,4.7,0,0,0,0,100,5860
3916,Gemma Bovery,29,3,2,1,99,29/05/2015,2,6.4,39800,1,0,0,1076,191533
3917,General Education,4,1,2,1,94,24/08/2012,1,4.4,0,0,0,0,680,8601
3919,Generation Found,22,1,3,1,85,29/08/2016,1,9.2,0,0,0,0,100,151751
3920,Generation Iron,84,1,3,1,106,20/09/2013,1,7.1,43100,1,0,0,680,849521
3921,Generation Iron 2,2,1,3,1,106,12/05/2017,1,6.1,62800,1,0,0,905,4439
3922,Generation Startup,1,1,3,1,93,23/09/2016,1,7.9,0,0,0,0,260,22271
3923,Generation War,7,6,4,1,270,15/01/2014,8,8.5,0,0,0,0,567,91595
3925,Genius,152,2,6,1,104,10/06/2016,1,6.5,38233.33333,1,0,0,1692,1361045
3926,Genius Within: The Inner Life of Glenn Gould,9,5,3,0,106,10/09/2010,1,7.4,0,0,0,0,619.8376349,167508
3927,A Gentleman,135,4,4,1,145,25/08/2017,3,7.1,0,0,0,0,683,418870
3928,Gentlemen Broncos,18,1,9,1,90,30/10/2009,1,6.2,0,0,0,0,619.8376349,113682
3929,George Takei's Allegiance,476,1,19,1,130,19/02/2017,1,9.7,0,0,0,0,619.8376349,784850
3930,Georgia Rule,2531,1,2,1,113,11/05/2007,1,5.9,32800,1,56900,1,818,19103072
3931,Geostorm,3246,1,4,1,109,20/10/2017,1,6.5,30766.66667,1,33600,1,542,30538892
3932,Gerhard Richter - Painting,9,6,3,0,97,14/03/2012,8,7.2,0,0,0,0,619.8376349,242646
3933,The German Doctor,39,6,1,1,93,25/04/2014,4,6.8,0,0,0,0,274,418392
3934,Germans & Jews,2,1,3,1,76,10/06/2016,1,8.5,0,0,0,0,619.8376349,38100
3935,Gerontophilia,1,5,2,0,82,01/05/2015,1,6.2,0,0,0,0,427,4916
3936,Get Hard,3212,1,2,1,100,27/03/2015,1,6,63633.33333,1,90400,1,673,90411453
3937,Get Him to the Greek,2702,1,2,1,109,04/06/2010,1,6.4,88450,1,0,0,629,60974475
3938,Get Low,570,1,1,1,103,30/07/2010,1,7.1,40400,1,0,0,908,9176933
3939,Get on Up,2469,2,6,1,139,01/08/2014,1,6.9,114000,1,69000,1,574,30703100
3940,Get Out,3143,1,8,1,104,24/02/2017,1,7.7,0,0,175500,1,503,175484140
3941,Get Smart,3915,1,4,1,110,20/06/2008,1,6.5,98566.66667,1,89400,1,587,130319208
3943,Gett: The Trial of Viviane Amsalem,74,6,1,0,115,13/02/2015,9,7.7,0,0,0,0,619.8376349,988150
3944,Yuvvraaj,77,4,2,1,151,21/11/2008,3,4.2,0,0,0,0,708,570090
3945,Yves Saint Laurent,24,3,6,1,106,25/06/2014,2,6.2,0,0,0,0,1199,723593
3946,Hyde Park on Hudson,246,2,6,1,94,07/12/2012,1,5.9,37150,1,0,0,700,6376145
3947,Hyena,6,2,5,0,112,01/05/2015,1,6.1,0,0,0,0,1122,3401
3948,Hyena Road,10,5,1,1,120,11/03/2016,1,6.5,0,0,0,0,1228,1430
3949,Hysteria,218,2,2,1,100,18/05/2012,1,6.7,43300,1,0,0,1426,1804139
3950,He Named Me Malala,477,1,3,1,88,02/10/2015,1,6.8,0,0,7200,1,783,2668936
3951,He Was a Quiet Man,3,1,1,0,95,30/11/2007,1,6.8,0,0,0,0,339,2431
3952,He's Just Not That Into You,3175,6,2,1,129,06/02/2009,1,6.4,0,0,27100,1,619.8376349,93953653
3953,Head Games,5,1,3,1,95,21/09/2012,1,7.4,0,0,0,0,526,14056
3954,Headhunters,60,6,5,1,96,27/04/2012,14,7.6,0,0,48100,1,1364,1200010
3955,The Headless Woman,3,6,1,0,87,19/08/2009,4,6.5,0,0,0,0,100,100177
3956,Headshot,1,6,4,1,118,28/09/2012,37,6.4,0,0,0,0,880,1373
3957,Heal the Living,2,3,1,0,103,14/04/2017,2,7.1,0,0,0,0,619.8376349,3176
3958,Heartbeat Detector,2,3,1,0,143,14/03/2008,2,6.2,23100,1,0,0,192,5309
3959,Heartbeats,10,5,1,0,101,25/02/2011,2,7.2,0,0,1800,1,903,68723
3960,The Heartbreak Kid,3233,1,2,1,116,05/10/2007,1,5.8,56200,1,0,0,561,36787257
3961,Heartbreaker,43,3,2,0,105,10/09/2010,2,6.8,0,0,0,0,1091,504030
3962,Heartless,1,2,1,1,114,19/11/2010,1,6,19400,1,0,0,805,3697
3963,The Heat,3184,1,4,1,117,28/06/2013,1,6.6,77950,1,116900,1,673,159582188
3964,Heaven Is for Real,3048,1,6,1,99,16/04/2014,1,5.8,48050,1,71600,1,923,91443253
3965,Heaven Knows What,14,1,1,1,97,29/05/2015,1,6.5,0,0,0,0,891,80734
3966,Heavy Metal in Baghdad,2,5,3,1,84,23/05/2008,1,7.8,0,0,0,0,619.8376349,4070
3967,Hecho en México,26,6,3,1,98,30/11/2012,4,7,0,0,0,0,100,151133
3968,Hector and the Search for Happiness,183,6,9,1,114,19/09/2014,1,7,84100,1,23400,1,1607,1124445
3969,The Hedgehog,40,3,1,0,100,19/08/2011,2,7.4,0,0,0,0,1140,707945
3970,The Heir Apparent: Largo Winch,4,3,4,0,108,18/11/2011,2,6.5,0,0,0,0,357,10352
3971,Helena from the Wedding,1,1,2,1,89,12/11/2010,1,4.7,0,0,0,0,279,4190
3973,Hell and Back,411,1,7,1,86,02/10/2015,1,5.3,61300,1,0,0,576,157768
3974,Hell and Back Again,4,1,3,0,88,05/10/2011,1,6.5,0,0,0,0,542,40634
3975,Hell Baby,10,1,2,1,98,06/09/2013,1,4.8,0,0,0,0,1498,8785
3976,Hell or High Water,1505,1,5,1,102,12/08/2016,1,7.6,55550,1,0,0,496,27007844
3977,Hell Ride,82,1,4,1,84,08/08/2008,1,5.1,0,0,0,0,1334,213608
3978,Hellbound?,5,5,3,0,84,21/09/2012,1,6.2,0,0,0,0,100,22887
3979,Hellboy II: The Golden Army,3212,1,4,1,120,11/07/2008,1,7,41000,1,43700,1,285,75986503
3981,Hellion,9,1,1,1,99,13/06/2014,1,6.1,0,0,0,0,490,55708
3982,Hello Herman,15,1,1,1,90,07/06/2013,1,5.9,0,0,0,0,1194,8437
3983,Hello I Must Be Going,15,1,2,1,95,07/09/2012,1,6.2,0,0,0,0,443,106709
3984,"Hello, My Name Is Doris",979,1,2,1,90,11/03/2016,1,6.7,74100,1,0,0,198,14444999
3985,The Help,3014,1,1,1,146,10/08/2011,1,8.1,93100,1,69000,1,1195,169708112
3986,Heneral Luna,42,6,4,1,118,30/10/2015,35,7.8,0,0,0,0,1114,206040
3987,Henning Mankell's Wallander: The Revenge,2,6,5,1,93,25/05/2012,17,6.350375411,0,0,0,0,619.8376349,10960
3988,Henry Poole Is Here,527,1,2,1,99,15/08/2008,1,6.5,22750,1,10700,1,689,1836515
3989,Henry's Crime,8,1,2,1,108,08/04/2011,1,6,42600,1,70.8,1,100,102541
3990,Herb & Dorothy,8,1,3,0,87,05/06/2009,1,7.6,0,0,0,0,619.8376349,194721
3992,Here and There,5,6,2,0,85,14/05/2010,41,6.4,0,0,0,0,422,27156
3993,Here Comes the Boom,3014,1,4,1,105,12/10/2012,1,6.4,78300,1,82100,1,726,45290318
3994,Here Comes the Devil,2,6,8,0,97,13/12/2013,4,5.6,0,0,0,0,955,4534
3995,Hereafter,2424,1,1,1,129,15/10/2010,1,6.5,0,0,53400,1,1420,32746941
3996,Herman's House,2,1,3,0,80,19/04/2013,1,6.2,0,0,0,0,100,4956
3997,Hermano,49,6,1,1,0,24/08/2012,72,7.2,0,0,0,0,851,29864
3998,Hermia & Helena,4,6,2,0,87,26/05/2017,1,6.1,0,0,0,0,619.8376349,43152
3999,The Hero,447,1,2,1,93,09/06/2017,1,6.6,31300,1,0,0,1053,4077333
4000,The Hero of Color City,69,1,7,1,77,03/10/2014,1,4.1,21200,1,0,0,442,32188
4001,Heroine,114,4,1,0,149,21/09/2012,3,5.1,0,0,0,0,810,598668
4002,Heropanti,16,4,4,0,146,23/05/2014,3,5.4,0,0,0,0,1327,63649
4003,Hesher,42,1,2,1,106,13/05/2011,1,7.1,46400,1,383,1,886,382946
4005,Heyy Babyy,68,4,2,1,144,24/08/2007,3,6.1,0,0,0,0,100,1443521
4006,Pyaar Ka Punchnama 2,49,4,2,0,137,16/10/2015,3,7.3,0,0,0,0,597,222856
4007,The Pyramid,685,1,4,1,89,05/12/2014,1,4.6,0,0,0,0,514,2756333
4008,A Place at the Table,35,1,3,1,84,01/03/2013,1,6.9,0,0,0,0,338,231378
4009,The Place Beyond the Pines,1584,1,5,1,140,29/03/2013,1,7.3,39950,1,14600,1,784,21403519
4010,Planes,3716,1,7,1,91,09/08/2013,1,5.8,0,0,90300,1,981,90288712
4011,Planes: Fire & Rescue,3839,1,7,1,83,18/07/2014,1,6,35200,1,0,0,668,59165787
4012,Planet 51,3035,6,7,1,91,20/11/2009,1,6.1,61400,1,0,0,857,42194060
